prompt,n_dim,depth,final_index,sigma_max,sigma_2,spectral_gap,stable_rank,participation_ratio_topk,topk_mass_fraction,frobenius_sq_est,lambda_max,lambda_bulk_pred,conv_residual,n_iter_subspace,rand_mean,rand_mean_sq,rand_rms,rand_p50,rand_p90,rand_p99,rand_max,n_probes,leading_over_rms,entropy,top1_prob,anisotropy_identity_relerr,fd_lead_growth_eps_1e-4,fd_lead_relerr_eps_1e-4,fd_lead_growth_eps_1e-3,fd_lead_relerr_eps_1e-3,fd_lead_growth_eps_1e-2,fd_lead_relerr_eps_1e-2,chi_fisher_max,chi_fisher_2,fisher_conv_residual,chi_fisher_along_hidden_lead,lead_alignment,error,label,prompt_idx,wall_s
Chemical symbol for iron?,4608,11,-2,125.70678729560177,100.2711724846765,0.7976591768977934,4.496901913125943,2.769648143533817,0.47801002380934227,71060.92709765559,0.439450191829615,0.12435198699101532,0.0015195866718977233,10,3.8996185859044394,15.421208137512062,3.926984611315922,3.9299036264419556,4.385655164718628,4.468321490287781,4.477506637573242,6,32.01102111104167,5.551014423370361,0.2583801746368408,5.096853159009872e-13,126.06835924088955,0.002876312035861139,125.70515275001526,1.3002842739655955e-05,125.80909729003906,0.0008138780461925815,2.7799677169473935,1.3846531443098073,0.003998241784688921,1.2897584559382267,0.04185157339607547,,factual,11,7.8072168827056885
Main language of Paraguay?,4608,11,-2,173.14718014950856,101.56509310369594,0.586582426673055,3.1570992017281196,2.145563827735565,0.5038111056506085,94649.66356464567,0.46855836228385983,0.1373812908970495,5.653397986849457e-06,10,4.483450770378113,20.540291572188732,4.532139844729941,4.321660041809082,5.339431047439575,5.545042538642884,5.567888259887695,6,38.204288941085785,4.755344390869141,0.3823328912258148,4.416406123230116e-13,173.70101064443588,0.0031986111148278734,173.40537905693054,0.0014912105828061109,174.5431900024414,0.008062561872087199,3.0464094253311718,1.458459562776579,1.5962110647498715e-06,1.4210077107003372,0.09841415911342158,,factual,12,7.790996074676514
Author of Ulysses?,4608,11,-2,201.6010033905816,145.25258522067935,0.7204953486231732,3.4237487341666935,2.337855022444955,0.5147791142715527,139151.2984927775,0.482390046665514,0.15489854073360843,0.008698616892450132,10,5.277652899424235,30.19776442985623,5.495249260029634,5.11084771156311,6.950186729431152,8.12763271331787,8.25846004486084,6,36.68641654836559,5.929556369781494,0.23381659388542175,3.6423221332181587e-13,201.46800205111504,0.0006597255828578232,201.4828771352768,0.0005859408104033956,199.2670178413391,0.011577251650482243,3.5417056899784276,2.5928595328778488,1.7250469215487095e-06,2.415780384521213,0.27248596950469367,,factual,13,7.5413031578063965
Chemical symbol for gold?,4608,11,-2,119.07676214905868,97.20853453691403,0.8163518455030621,3.940634896381649,2.8181322586330855,0.5643145853716713,55875.346989151934,0.43452439502053064,0.11342406089171007,0.00033011455132339634,10,3.4575435320536294,12.12572634313193,3.4822013645296175,3.5901962518692017,3.860366702079773,3.906648862361908,3.9117913246154785,6,34.195828926484154,5.4687180519104,0.2579563558101654,5.745811786270245e-13,118.39323677122593,0.005740207959107233,119.15866285562515,0.0006877975609040259,119.1270112991333,0.0004219895567173606,2.5881625634942944,1.238912750495192,9.088309489285364e-07,1.1596665768558978,0.11882955914913457,,factual,14,6.2169928550720215
Chemical symbol for copper?,4608,11,-2,126.22039162918837,100.1651447170268,0.7935733951079178,6.571669788514268,2.701477612856465,0.3159928961070239,104697.13069950462,0.4398208653547226,0.14196717223345998,0.0016369197767296107,10,4.684101859728496,22.720731488607772,4.766626845958028,4.762200593948364,5.6779258251190186,5.944320464134217,5.973919868469238,6,26.48002365366473,5.543463706970215,0.2546074688434601,4.1992643318806395e-13,125.4043634980917,0.006465105365019008,126.27667188644409,0.0004458887865049732,126.2941837310791,0.0005846290043808305,2.2617659701569,1.534997886905924,8.220142837909815e-05,1.4391761107380034,0.06658709991925288,,factual,15,6.228229999542236
Python: count words.,3840,11,-2,135.66282479138548,88.22022344779185,0.6502903325465264,4.9201022034799005,2.390217044910383,0.35683501859755035,90551.53898339352,0.4463793252620455,0.14365667334257892,9.49033953571206e-05,10,4.5776156187057495,23.58112994359206,4.856040562391552,3.6567025184631348,6.836718797683716,6.969054484367371,6.983758449554443,6,27.93692166453917,5.276822090148926,0.22221025824546814,4.1208426696601314e-13,135.87136752903461,0.001537213587951033,135.66750288009644,3.448320288298729e-05,135.99450588226318,0.0024448930013638323,3.897202076328579,2.8590958891034925,7.650494221898962e-06,2.617763100030345,0.4017228985678474,,coding,0,5.775651216506958
Go: sort numbers.,3840,11,-2,227.5457442676105,95.19376745371072,0.4183500234649761,1.5597244419531608,1.6324053521777764,0.8387306506295918,80757.95495840444,0.49339557198928946,0.13845382291217379,0.000731099161938692,10,4.560852924982707,21.03071743708449,4.585926017401992,4.441087245941162,5.125253200531006,5.4611194133758545,5.498437881469727,6,49.61827630975817,5.622959613800049,0.2745182514190674,4.3628142661766513e-13,228.53843867778778,0.004362614705770077,227.73461043834686,0.000830014076265209,228.02448272705078,0.0021039218333050685,12.827624723758774,2.3628496333603315,7.521647199616147e-05,11.908794668940118,0.9589526051793702,,coding,1,5.702840089797974
Java: sort numbers.,3840,11,-2,195.37747575628686,139.88214130608486,0.715958381408165,2.9726778301422523,2.540458933269802,0.6353796752385196,113474.12244864977,0.47953940549805146,0.15391374764907576,5.196468734283166e-07,10,5.2542429367701216,29.550552721002543,5.436042008759916,4.663380861282349,7.065781593322754,7.749607133865357,7.825587749481201,6,35.941126915761444,5.975546836853027,0.21955743432044983,3.6787738277863416e-13,196.19043916463852,0.0041609883903185796,195.5479383468628,0.0008724782112988843,195.90216875076294,0.0026855347191125606,9.060726998479245,5.642211257827694,3.2840538505155086e-06,8.62843350516664,0.970243902743061,,coding,2,5.7265472412109375
Python: sort numbers.,3840,11,-2,155.6765630415547,102.60671127182192,0.6591018536581675,2.529466980913287,2.316423275051066,0.6770286527708318,61302.11864943518,0.4588891401020721,0.12592463807846996,0.04350026633816984,10,3.9286636114120483,15.96409339829041,3.995509153823879,3.8564887046813965,4.687508583068848,5.295555925369263,5.36311674118042,6,38.96288484097862,5.3683905601501465,0.28122183680534363,5.005464872345319e-13,156.1759877949953,0.0032080921089406816,155.72521090507507,0.00031249317540110884,156.68301582336426,0.006465024420798092,6.812559069016135,3.116240739988487,1.0937711160150607e-06,5.864980115782259,0.879163516028383,,coding,3,5.702534914016724
Go: count words.,3840,11,-2,287.09062045118213,93.38874419971515,0.3252936095681153,1.0294309816686227,1.4007084748436114,1.1606122448597254,84846.75600782942,0.5145270833292588,0.14069883601216493,0.004331578167049951,10,4.661097248395284,22.095509377038912,4.700586067400416,4.625257730484009,5.344942569732666,5.693260669708252,5.73196268081665,6,61.07549491374209,5.380046844482422,0.3110160827636719,4.2546282065162926e-13,288.23914006352425,0.004000547320344823,287.3409688472748,0.0008720187225176747,288.8221263885498,0.006031217371875431,10.833062018727087,2.276959723311557,1.0419543337743575e-05,10.545283295620266,0.9852614104035804,,coding,4,5.794295072555542
Java: count words.,3840,11,-2,167.10210359158845,116.35990524524101,0.6963401581684076,3.5641259776125565,2.430402120333451,0.5054616306159698,99521.49250726582,0.46532772948551976,0.14795005724260712,1.58866229450263e-06,10,5.015576084454854,25.91705534043381,5.0908796234475835,4.932846307754517,6.001964330673218,6.493220782279969,6.547804832458496,6,32.823817483704865,5.903228759765625,0.23661205172538757,3.929539698265443e-13,167.78990626335144,0.004116062317468117,167.10703074932098,2.9485910869086645e-05,168.13457012176514,0.006178656689446112,4.896046485269004,2.7402970917363563,0.000285337690175613,2.84188272842448,0.6022433979723745,,coding,5,5.763823986053467
Rust: sort numbers.,3840,11,-2,236.3361806107319,186.50193483464352,0.7891383128587878,2.0333043720653237,2.229776777855631,0.8722035514018519,113569.78924797542,0.4968413895917852,0.1539520529363948,0.0004595878527825141,10,5.396429618199666,29.5754659499936,5.438333012053749,5.552543878555298,6.092200517654419,6.281924319267273,6.303004741668701,6,43.45746758921585,5.641686916351318,0.25015220046043396,3.6804997363321345e-13,237.30387911200523,0.004094584666523065,235.9706610441208,0.0015466085880991556,232.82883167266846,0.014840507826604702,11.972173639997862,2.3364448749592968,6.513136902917846e-05,10.885925824526566,0.9434904120432466,,coding,6,5.6990392208099365
Ruby: sort numbers.,3840,11,-2,405.8459866721129,137.1629051458091,0.3379678736520908,1.1285629069192242,1.3345298044976897,1.0315421950132024,185886.68534660013,0.5459976131327979,0.17634840467717658,0.00033187615587063855,10,6.276377042134603,48.407990975677116,6.957585139664273,5.783868074417114,9.5583336353302,12.079079461097718,12.359162330627441,6,58.331443816386845,5.875086784362793,0.24344287812709808,2.8747834486655545e-13,404.78307753801346,0.002618996291709412,404.39197421073914,0.0035826705428245223,390.36755561828613,0.03813868206692871,32.1002127086874,1.7436895604729892,0.0004012469581663586,31.581824393955685,0.9915275553695344,,coding,7,5.717972040176392
Rust: count words.,3840,11,-2,225.05149111605215,176.55046831782943,0.784489218188681,2.044882332486276,2.581135263066664,0.9639239340682672,103569.55547685866,0.49239356594791545,0.14976232063569123,3.8176257046673835e-07,10,5.019331693649292,26.971238405431944,5.193384099547417,4.997846603393555,6.645832300186157,6.68516743183136,6.68953800201416,6,43.334266598078344,5.56783390045166,0.2544037401676178,3.849176346534697e-13,222.4498987197876,0.011559987376057764,225.2829521894455,0.0010284805145947217,229.2607545852661,0.018703557342987606,9.51694191956085,3.1376708411876493,0.00042753063488759125,8.808374056541197,0.952192839004568,,coding,8,5.733082294464111
Python: reverse a list.,4608,11,-2,99.62583090868523,96.79888790352682,0.9716243972133042,4.50164912351609,2.9058803053382145,0.5753569676318929,44680.24588493958,0.41831104340352937,0.1032607979107417,3.059025297710539e-05,10,3.1027946869532266,9.696233916002512,3.113877633434319,3.046390414237976,3.4321318864822388,3.5271903395652773,3.537752389907837,6,31.994138060838043,5.191247940063477,0.3434322476387024,6.426104544458592e-13,100.05591437220573,0.004316987467986129,99.71093386411667,0.0008542258032401311,100.23679733276367,0.006132610574043121,3.278241872769296,1.626432143180665,8.757204599582495e-05,1.047240751025245,0.09060435623814286,,coding,9,6.22212290763855
Java: find the minimum.,4608,11,-2,134.88255911096826,118.16035165758944,0.876023945841491,4.110022942740784,2.6231963367581335,0.5157894537770398,74774.89993632594,0.4458549515742009,0.12666765195112165,3.931152972516953e-05,10,3.891135851542155,16.22719182645962,4.028298875016552,3.472530245780945,4.988554000854492,6.057432746887208,6.176197052001953,6,33.483751651962656,6.182158470153809,0.17628873884677887,4.960533770389857e-13,134.4421971589327,0.0032647805241690516,134.7738653421402,0.0008058400548186359,134.96578931808472,0.0006170568505301219,4.1860288777758,2.863302805804943,0.021435523963583055,3.3805998337591063,0.7872281722699337,,coding,10,6.273890972137451
Ruby: find the maximum.,4608,11,-2,397.0970813244243,98.79003344039995,0.24878055792026643,2.6873610130668153,1.2231093788572158,0.4127836265154552,423759.4559339293,0.5440164352849027,0.20551691136092892,0.00025037798968248617,10,8.508479714393616,91.96168748566174,9.589665660786185,8.360778331756592,13.931917190551758,14.968143367767334,15.083279609680176,6,41.40885567556147,6.165108680725098,0.21773411333560944,2.0845209571015863e-13,400.39636194705963,0.008308498797400681,398.9878296852112,0.004761425982988103,414.0126705169678,0.042598120177880484,24.583594851749474,1.331092733702858,0.006773503850453108,24.376432562519312,0.9956059653074705,,coding,11,6.243089199066162
Go: find the minimum.,4608,11,-2,223.63562630744946,69.45345348309222,0.3105652468252478,1.4469757485281955,1.3668459349926396,0.8144251890955175,72367.4437968567,0.49181982355667253,0.1251801183432521,0.002067554955547761,10,3.7725414435068765,15.704740407303973,3.9629206915233586,3.4827617406845093,5.119904518127441,6.101473712921143,6.210536956787109,6,56.432021661636334,5.818820953369141,0.23863402009010315,5.049300480741241e-13,224.12985563278198,0.0022099758141981723,223.63930940628052,1.646919541342556e-05,223.82664680480957,0.0008541595116759358,6.245061567387074,1.4046032594324922,6.881993897637684e-05,5.772638028199253,0.9550503504077849,,coding,12,6.53930401802063
Rust: merge overlapping intervals.,4608,11,-2,199.2002126977505,140.98276217055508,0.7077440343122006,2.9884656794512616,2.3799187411477716,0.5947299514660092,118584.48401774319,0.48130094662815676,0.14762871492973986,3.1219220622576373e-06,10,4.926773111025493,25.73448003857274,5.072916324814824,4.387548446655273,6.385493278503418,7.309426736831665,7.412086009979248,6,39.267395703591184,5.168282508850098,0.330220103263855,3.9445709378047457e-13,199.34449344873428,0.0007243001853753784,199.4018852710724,0.0010124114356639786,200.034499168396,0.004188180621631063,7.362850814931727,3.309570367746365,0.0003950144915366861,5.921768899122867,0.8708088654676822,,coding,13,6.270885229110718
Python: trim whitespace.,4608,11,-2,151.77265639092073,91.33826604695378,0.6018097608550335,2.9499261509594015,2.2484918003031518,0.5605557695426083,67951.36961430943,0.45658033814175064,0.12231810787309731,0.0001382621549623932,10,3.7424400647481284,14.746390975327566,3.840102990197993,3.454820990562439,4.621139049530029,5.52193341255188,5.622021675109863,6,39.523069245352694,5.468760967254639,0.2794886529445648,5.20809852929965e-13,152.6274997740984,0.005632393894298332,151.87062323093414,0.0006454841230496703,152.80280113220215,0.006787419853995759,5.565140588049015,1.6454218365689584,2.4245445027038467e-07,3.6034360497150573,0.7293380821506936,,coding,14,6.249511003494263
Ruby: find the average.,4608,11,-2,378.8166346821584,100.79251641848009,0.2660720443363016,0.7765360069064023,1.238720983858306,1.4383694700306444,111434.50323042314,0.5397320249548521,0.1448019581789578,0.009292610581240772,10,4.854497989018758,24.182834902435577,4.9176045898827185,4.685493230819702,5.664844036102295,6.390654516220093,6.47130012512207,6,77.03275604172069,6.318966865539551,0.17888961732387543,4.0692448883824617e-13,378.58162075281143,0.0006203896762457314,379.7469139099121,0.0024557507315755875,386.77475452423096,0.021007841560996145,29.32115778589601,1.3495439126433009,0.0011468876047809155,28.876960336140655,0.992076797625963,,coding,15,6.223124980926514
21 km in metres?,3840,11,-2,75.23932208432458,73.12294478966486,0.9718713933614559,5.857314658547856,2.916497172476787,0.4453281530930469,33157.99814527476,0.3927885449407926,0.0979914360128078,5.232075861961432e-06,10,2.919358174006144,8.634895350331968,2.9385192445059753,2.988069772720337,3.271701455116272,3.4228663563728334,3.439662456512451,6,25.60450207190943,4.877586364746094,0.290439248085022,6.808129571056328e-13,75.41021797806025,0.002271364081990627,75.57115703821182,0.0044103926603077225,78.21472883224487,0.03954590054101707,1.5564875436501615,0.35308016901771677,1.0475770986932809e-06,1.4552079409593723,0.9626730342162872,,reasoning,0,5.7289440631866455
20% of 194?,3840,11,-2,156.191693832701,88.7021641447713,0.5679057699430599,3.4187783069969764,2.0150835271830796,0.44367580480188606,83403.9864269515,0.45918945995495297,0.13991926093214052,0.00027415477568245537,10,4.64584751923879,21.719788132018618,4.660449348723642,4.709963798522949,5.0173115730285645,5.1466991901397705,5.161075592041016,6,33.51429918993621,5.804747104644775,0.27656593918800354,4.2895413043984446e-13,155.40423803031445,0.005041598455485062,156.24219179153442,0.00032330758182007384,157.79216289520264,0.010246825700065194,2.602824557793616,1.74413767624531,1.1291682340621073e-06,2.200643991971333,0.8431801244506039,,reasoning,1,5.708401918411255
9 km in metres?,3840,11,-2,74.52673945635124,66.58183491754141,0.8933952485139394,5.8800021751319145,2.924434065424145,0.4211872425321134,32658.913257883363,0.3919234527151593,0.09730206572648568,0.0017204940983672446,10,2.881760557492574,8.504925327573792,2.9163205118048654,3.007347583770752,3.346273183822632,3.4421374797821045,3.452789068222046,6,25.555057873320735,4.886294364929199,0.2837793231010437,6.860612395879054e-13,74.6721401810646,0.0019509873338618964,74.51461255550385,0.0001627187897371247,74.4256854057312,0.0013559435359334297,1.2764218893772026,0.307995158131098,1.1228686404022973e-06,0.2679350438036181,0.03436800079911517,,reasoning,2,5.728574991226196
40% of 164?,3840,11,-2,153.517491658496,128.7423355104452,0.8386167212582872,4.900539448981166,2.3756947783121656,0.3900506461836906,115494.05272980005,0.45761950115525596,0.15471575775089225,0.012099610986560542,10,5.325172066688538,30.076576231718764,5.484211541481488,5.317273139953613,6.718202829360962,7.239176011085511,7.297061920166016,6,27.992627654366018,5.900478839874268,0.27181553840637207,3.6488905864805434e-13,152.78048813343048,0.004800778837013558,153.68200838565826,0.0010716480928976903,156.08811378479004,0.01674481584165305,2.921189298211379,1.5677457488931206,1.59154135068962e-06,1.5534985204436254,0.4423996258772829,,reasoning,3,5.76981782913208
12 km in metres?,3840,11,-2,71.32294983627219,66.74063440392973,0.9357525811416595,5.557036295524752,2.95001188705887,0.467832032785288,28268.438988289272,0.38792892297413767,0.0907397084373675,2.5420250702197014e-06,10,2.694218476613363,7.361572653200331,2.7132218215988773,2.6227095127105713,3.07120943069458,3.2560883045196536,3.276630401611328,6,26.28717979063574,4.888073444366455,0.28547337651252747,7.372200521239098e-13,71.3274534791708,6.314437230864255e-05,71.32738828659058,6.223032458104943e-05,71.45335078239441,0.0018283167819273696,1.3236496539314682,0.30601757390156786,8.400536607625068e-07,0.271814652980197,0.027490826089123843,,reasoning,4,5.777320146560669
10% of 280?,3840,11,-2,139.8019045970958,91.18158084755156,0.6522198757615858,3.3107657464136855,2.178651537962212,0.4932532837119472,64707.50125722992,0.4491114957667593,0.12838203487489117,0.0016522738835575144,10,4.05771275361379,16.850911785736958,4.104986210176224,4.084608554840088,4.776227235794067,4.779370999336242,4.779720306396484,6,34.0566076082044,5.588517189025879,0.28758135437965393,4.873472674653354e-13,138.71644623577595,0.007764260182635643,139.86510038375854,0.0004520380952238049,140.40426015853882,0.004308636303482191,1.697941130485395,1.4338567878434645,1.2130964202502027e-06,1.6101639574558249,0.9722971801935973,,reasoning,5,5.7308502197265625
31 km in metres?,3840,11,-2,79.57231536773574,76.56930553262738,0.9622606201512273,6.691672818596731,2.84567615568901,0.3713283328614944,42370.02194004446,0.39787874867884027,0.10913494162995682,0.00017277640687861132,10,3.2691116333007812,11.033859880219913,3.321725437211798,3.1650030612945557,4.006187438964844,4.181369590759277,4.200834274291992,6,23.95511515680943,4.873162746429443,0.2894746959209442,6.022644714364099e-13,79.5175414532423,0.0006883539110343245,79.72417026758194,0.0019083886040567614,80.81552982330322,0.01562370593116553,1.6493397504947027,0.4055048982397564,4.620990118513535e-07,1.0140149119335433,0.707458392848971,,reasoning,6,5.758204221725464
30% of 209?,3840,11,-2,162.50699403909007,97.76425247923567,0.6016002760823849,3.9154618425725918,1.997676958936979,0.38808447662323714,103401.56456224788,0.4627928219167407,0.14968853302378157,0.0015534069243684648,10,4.989463170369466,26.927490771418718,5.189170528265449,4.991523742675781,6.666198492050171,7.056503033638001,7.099870204925537,6,31.31656459426068,5.984970569610596,0.2654176950454712,3.8566902413125654e-13,162.59143128991127,0.00051959148786473,162.55590319633484,0.00030096647552904556,164.38645124435425,0.011565392716648679,2.9174468495196813,1.554747518500416,6.196107654818174e-07,2.2054972407003532,0.7803145318539224,,reasoning,7,5.760319948196411
8 km in metres?,3840,11,-2,73.10103785216545,68.17706863560069,0.9326415963269415,5.208249382847962,2.9415293257563375,0.49425238596022725,27831.643758732207,0.3901675058508183,0.09003187597580008,5.729609538029756e-07,10,2.6441542704900107,7.247823895503179,2.6921782807799297,2.6667386293411255,3.22520649433136,3.4351231455802917,3.458447217941284,6,27.153119232118893,4.9038987159729,0.27997973561286926,7.432206561399881e-13,72.78126664459705,0.004374373018001098,73.0508416891098,0.0006866682680642337,72.55593538284302,0.007456836254839506,1.3814180234442142,0.28519368228150976,1.159715644602899e-06,0.35127035270670603,0.3037854220383862,,reasoning,8,5.761258125305176
Compute 33 + 65.,4608,11,-2,635.6284460742748,150.00516808290786,0.2359950518409919,0.7727122838881196,1.202089806142945,1.422430919055602,312193.938010948,0.5867831080309616,0.19162866670427056,2.5944172674583454e-06,10,8.112910429636637,67.75042057529254,8.231064364667095,8.420847415924072,9.250597476959229,9.46156029701233,9.485000610351562,6,77.2231169522516,3.3602235317230225,0.24754716455936432,2.4310496934394343e-13,638.4532898664474,0.004444174595424739,635.7495188713074,0.0001904773107312716,635.0875854492188,0.0008509068912766941,31.626846865827524,4.272808937019071,0.005749920909635873,28.85997037614652,0.954346249719553,,reasoning,9,6.2627222537994385
