prompt,n_dim,depth,final_index,sigma_max,sigma_2,spectral_gap,stable_rank,participation_ratio_topk,topk_mass_fraction,frobenius_sq_est,lambda_max,lambda_bulk_pred,conv_residual,n_iter_subspace,rand_mean,rand_mean_sq,rand_rms,rand_p50,rand_p90,rand_p99,rand_max,n_probes,leading_over_rms,entropy,top1_prob,anisotropy_identity_relerr,fd_lead_growth_eps_1e-4,fd_lead_relerr_eps_1e-4,fd_lead_growth_eps_1e-3,fd_lead_relerr_eps_1e-3,fd_lead_growth_eps_1e-2,fd_lead_relerr_eps_1e-2,chi_fisher_max,chi_fisher_2,fisher_conv_residual,chi_fisher_along_hidden_lead,lead_alignment,error,label,prompt_idx,wall_s
Symbol of the element tin?,34560,31,-2,1535.3799827703685,1014.4993069758463,0.6607480352487923,5.243364677777024,4.063774325537644,0.4636475384581256,12360664.326853856,0.23666236048921416,0.09483189570578687,0.0007927966142429732,15,18.55224147439003,357.6581113094287,18.911851080986988,17.372929573059082,24.56236972808838,27.410070991516115,28.18409538269043,32,81.18612906770825,2.319636583328247,0.5015210509300232,1.0569763581391639e-13,1536.4497900009155,0.0006967703386471626,1537.1297597885132,0.0011396377690084402,1550.3664016723633,0.009760723124026881,18.691347912899467,8.614076123426694,0.0010901258226657781,6.509129369287988,0.21613158587362039,,factual,10,107.426687002182
Symbol of the element copper?,34560,31,-2,1457.5814183177554,963.8879106035259,0.6612926718810545,4.9742947601175524,3.9796924610544724,0.4792771329311942,10568106.052477976,0.23498496058996704,0.09230482157196437,6.796806645444124e-05,15,17.34792223572731,305.7901056851266,17.486855225715303,16.890070915222168,19.696517562866212,22.46956636428833,22.521556854248047,32,83.35297567822401,2.1475725173950195,0.3200417757034302,1.1401870686613708e-13,1470.3109860420227,0.00873334934453195,1460.0563049316406,0.001697940562896031,1472.93119430542,0.010530990444005683,36.28160739339743,15.47268627548492,2.5641292522432322e-06,12.21358678397412,0.4883652974514978,,factual,11,107.46382522583008
Define respiration in one sentence.,34560,31,-2,1931.53650447347,1557.688581486987,0.8064505008729341,6.173718215440205,4.519014856528802,0.4718585009374216,23033113.306123186,0.24406680907980433,0.1048708262024196,0.00492044325779773,15,25.49754363298416,666.4673989040274,25.816029882691634,25.73324680328369,29.281322860717776,37.00376127243043,39.590999603271484,32,74.81926978122978,0.3673263490200043,0.9430019855499268,7.749820114079762e-14,1928.185522556305,0.0017348788953271358,1931.8797588348389,0.0001777105224643595,1940.5597686767578,0.004671547331562141,11.617494173210837,2.3047496800862857,2.231985771385356e-06,3.6552932536968683,0.5399634467974361,,factual,12,106.34378600120544
Symbol of the element helium?,34560,31,-2,1352.8678639516284,1065.2002541668305,0.7873645923227547,6.310023885440076,4.44242643064789,0.439317493685384,11548930.412006801,0.23258006328622133,0.09373630907588584,3.90204281030902e-05,15,18.169628471136093,334.17044016223383,18.28032932313403,17.834458351135254,20.85455322265625,21.955799369812013,22.16558837890625,32,74.0067555697413,2.226472854614258,0.48852235078811646,1.0909951310063466e-13,1366.140991449356,0.009811104137663439,1354.621171951294,0.001295993530768266,1366.3625717163086,0.009974889731849478,32.10277143552295,18.29065706934533,6.043245439853993e-06,20.096782443617265,0.7522203338392421,,factual,13,112.39574718475342
Symbol of the element oxygen?,34560,31,-2,1361.877996438809,917.4184332205905,0.6736421585630712,5.052969740205405,4.081416267056122,0.4859363961418111,9371801.9816173,0.2327941905137706,0.09036715688300981,0.017053067842297747,15,16.323203802108765,271.17482585698207,16.467386734299467,16.254566192626953,18.676905250549318,20.802741260528563,20.830690383911133,32,82.70152504538612,2.275516986846924,0.46941104531288147,1.2114110033330353e-13,1372.9949295520782,0.008162943481236177,1364.4546270370483,0.00189196874094223,1368.0444717407227,0.004527920502452029,26.678342465923016,13.135956876276996,0.0011598647348071945,11.10130980665679,0.45347573189283746,,factual,14,110.9632933139801
Who wrote Don Quixote?,35520,31,-2,1874.198783340978,711.889510841622,0.37983671591793244,2.6734465537269196,2.1733090997268603,0.5666742698393262,9390804.719475789,0.24309472682347502,0.08995790887146814,1.0386404345332306e-05,15,15.843927174806595,264.3807634987553,16.259789774125473,15.04689645767212,21.122811698913576,24.906690006256106,25.57394790649414,32,115.26586809402129,2.535112142562866,0.5484145879745483,1.2280644549836482e-13,1877.2974610328674,0.0016533345979265074,1874.985694885254,0.0004198655720355976,1868.10302734375,0.003252459691795139,11.07313364388297,8.414647014945693,5.563525993368008e-05,9.941262933346628,0.8602356020842893,,factual,15,102.21028089523315
What is the capital of Nepal?,35520,31,-2,1793.9499014656801,1182.9133853235608,0.6593904235325104,4.616008652161618,3.535010323592118,0.47356114227966156,14855498.69011282,0.24168306827820646,0.09735531354406188,0.007697510768055041,15,20.192046999931335,418.22912978921227,20.450651084726186,19.434467315673828,23.96885795593262,28.032077999114993,28.51557731628418,32,87.72091871468217,3.112360715866089,0.21794702112674713,9.774607787501299e-14,1799.0441620349884,0.002839689427863181,1789.251208305359,0.002619188616405805,1745.1515197753906,0.027201641277953503,60.755474120371076,7.828684693876593,0.012715030892956895,53.61091262097457,0.9367130057141919,,factual,16,102.21068978309631
"What colour is Uranus, briefly?",35520,31,-2,1441.7382422618414,933.9674536277037,0.647806533981139,5.6697501802825565,3.5358990138564574,0.3801519742658812,11785194.655112669,0.23463241217023037,0.09362102281132707,0.008678967255847835,15,17.9987231194973,331.7903900651089,18.215114330278272,17.33417510986328,21.955449104309082,25.920310325622562,27.21941566467285,32,79.15065566540075,2.1925692558288574,0.6197732090950012,1.0946177485937823e-13,1442.1524107456207,0.0002872702350806684,1441.839575767517,7.02856473563026e-05,1430.3786277770996,0.00787911019612025,35.04318600855681,4.791517165799722,8.338004126393149e-07,26.40341989572847,0.8559033212536034,,factual,17,101.75291585922241
Define natural selection in one sentence.,35520,31,-2,1248.4382213253157,841.5692100723983,0.6740976010643166,4.803454483265388,3.801453189194464,0.4815012584297934,7486654.514518848,0.22998866536054866,0.08630292577946819,0.0004088036091632563,15,14.297918409109116,210.77293115199458,14.518020910302981,13.723802089691162,17.80614986419678,20.12180540084839,20.829458236694336,32,85.9923145887779,1.5637059211730957,0.6967983841896057,1.3799830528918678e-13,1239.8748844861984,0.006859239562552476,1249.116063117981,0.0005429518105795363,1265.4131889343262,0.013596962443996797,12.467095531240247,2.392309758857425,8.054941921950901e-07,2.041845915357099,0.21760292713458507,,factual,18,102.41073274612427
Author of Don Quixote?,35520,31,-2,1893.97840083589,775.1246661600069,0.40925739481396006,2.675961225726246,2.3519003937393705,0.5941175113686047,9599085.50396249,0.24343338289313793,0.0903117289482344,0.000631963737589725,15,15.845357775688171,270.2445243232683,16.43911567947827,14.499523162841797,20.887405014038087,30.3951718902588,32.904232025146484,32,115.21169616198505,4.13574743270874,0.14380784332752228,1.2141455436126256e-13,1885.4165077209473,0.004520586460312304,1891.3462162017822,0.00138976486371018,1877.9182434082031,0.008479588479255522,22.047338143193848,4.988999009212228,2.2037752127206598e-05,20.47783391261257,0.9592955766583859,,factual,19,103.37141489982605
What language is spoken in Germany?,35520,31,-2,1549.6532856154952,1081.1456123635462,0.6976693576551438,4.620088277117439,3.5686009638893545,0.4824454610134421,11094796.90286304,0.23696085478038748,0.09264734857726122,0.0002354386978776665,15,17.40436139702797,312.3535164094325,17.67352586241445,17.445348739624023,21.50425796508789,24.433771286010746,25.34075164794922,32,87.6821805495524,3.2486071586608887,0.21359306573867798,1.1297461284692318e-13,1559.0611100196838,0.00607092211626682,1550.3649711608887,0.00045925469393679483,1535.766315460205,0.008961340116653534,38.81746959278486,5.575158253746129,0.0003805768486467102,35.12087976349677,0.9495555960237632,,factual,20,100.99114966392517
Largest city of India?,35520,31,-2,2427.5817001693763,902.7704957089335,0.37188058208131386,2.2771061812947555,1.9384074276922811,0.6238650636997517,13419334.920946997,0.25144035018366506,0.09571541826414247,0.0020540859659092334,15,18.56193545460701,377.7965912428772,19.43699028252258,17.654479026794434,25.047591400146487,34.81024929046632,37.511409759521484,32,124.89493820203703,3.4991354942321777,0.163429856300354,1.0273452153141771e-13,2438.55357170105,0.004519671379508251,2421.2241172790527,0.002618895541138729,2340.183448791504,0.036002187432774946,33.380304937499915,5.317151302193053,3.615414378411614e-06,31.015499283013387,0.9612855285682548,,factual,21,102.67988896369934
Define plate tectonics in one sentence.,35520,31,-2,1537.7685155625231,1111.9461108559892,0.7230906990245104,5.229849925920503,3.9788877612241715,0.4679322755287294,12367193.514012286,0.23671250415162728,0.09439849424366513,0.0005256520788120041,15,18.4811652302742,348.1754930746702,18.65946122144662,18.123504638671875,22.382537269592287,23.7029949760437,23.948320388793945,32,82.4122678201971,1.8087477684020996,0.6199443340301514,1.067271136418389e-13,1530.5469930171967,0.004696105084896218,1539.26420211792,0.0009726343986498234,1535.03999710083,0.0017743362762859985,29.570234372375637,10.321895910339547,2.6243639108552174e-06,8.322881098251509,0.46197743306435657,,factual,22,103.57414388656616
What is the capital of Japan?,35520,31,-2,1715.7361522548886,1183.9929924030052,0.6900787110226442,4.05854188112858,3.6480516006502266,0.5555000437611655,11947334.87104572,0.24024508099350975,0.09384141275836826,0.0023098819764933638,15,18.14717397093773,336.3551483965574,18.339987688015427,18.07226848602295,21.200927162170412,25.359135322570804,25.922555923461914,32,93.55165234794414,3.135781764984131,0.21644794940948486,1.0890768609305396e-13,1720.016449689865,0.0024947294077537546,1712.2997045516968,0.0020028998623567327,1658.628273010254,0.03328476768970636,66.132406153251,8.479866280591272,4.294007475076705e-06,61.623397393178,0.9642637979977273,,factual,23,102.78990912437439
"What colour is Earth, briefly?",35520,31,-2,1321.5554673680992,971.3576969398039,0.7350109177591153,5.214061778694789,4.070637181034043,0.47876652005764864,9106405.058302702,0.23182466794194442,0.08946189321538175,0.0002676327931261843,15,15.863768726587296,256.37401628104453,16.01168374284992,15.617552280426025,18.596923828125,19.771065711975098,19.834716796875,32,82.53694543262276,3.43465518951416,0.23690874874591827,1.242948314930139e-13,1343.323439359665,0.016471478140010994,1320.4525709152222,0.0008345442019724776,1292.5263404846191,0.021965878542572332,37.71921706785968,3.6084971211139814,0.0004362652827227762,30.923500811104702,0.9022240169927476,,factual,24,102.72249698638916
What language is spoken in Thailand?,35520,31,-2,1529.3475433296899,1033.3916665919699,0.6757075401854523,4.941919826753318,3.435052101825225,0.43392688852729633,11558675.597242046,0.2365353703601917,0.09330799435203863,0.008706240072363073,15,17.8496932387352,325.41316433676934,18.039211854645128,17.79293441772461,19.414080238342287,26.518494739532482,29.377473831176758,32,84.779066605163,3.046398878097534,0.24884362518787384,1.1072124610478107e-13,1530.2129089832306,0.0005658397643590216,1530.801773071289,0.0009508824517630884,1529.2957305908203,3.387898263906121e-05,30.777102818590585,9.119302795076026,0.0006780164302569257,26.618999731941166,0.9210083899208272,,factual,25,102.53881907463074
Largest city of Chile?,35520,31,-2,2440.605231197696,774.7027480348135,0.3174223910249662,2.389294380536881,1.838479938401999,0.5759924160853608,14231960.747612335,0.2516129462290922,0.09666370247065394,0.008362826611067941,15,19.590136468410492,400.67457059719413,20.01685716083307,18.886220932006836,25.38664493560791,29.771435279846195,30.681739807128906,32,121.92749399106968,3.393564462661743,0.2308407723903656,9.984286448990214e-14,2430.9509992599487,0.003955671246762645,2442.3484802246094,0.0007142691512047361,2465.2626037597656,0.010102974560113259,27.00901290983996,7.645537126974197,0.00016049476211342907,24.8633099208931,0.9535419846097484,,factual,26,101.85233783721924
What is the capital of Sweden?,35520,31,-2,1671.8239279361492,1130.6823044900502,0.6763166177947137,4.417684507519518,3.736798776609318,0.5188606258028665,12347407.196932616,0.23940872522068612,0.09437266868262438,0.00325319399582044,15,18.459493726491928,347.61844585958943,18.644528577027348,18.22600555419922,22.311058616638185,25.394260196685796,26.395755767822266,32,89.66834001885032,3.0183935165405273,0.19679349660873413,1.0712032767590116e-13,1686.573475599289,0.008822428855500311,1665.9525632858276,0.003511951559139173,1617.9067611694336,0.032250505490297524,65.98857178584528,15.23773362023772,6.491736930230923e-06,59.17499666274952,0.940890055578126,,factual,27,99.90435194969177
"What colour is Mercury, briefly?",35520,31,-2,1391.265704506604,1026.0211322526472,0.7374731720397816,5.392997670028241,3.8016773327756614,0.4396775996364836,10438795.555131491,0.23348287711551957,0.09166433174798076,0.005106085823336021,15,16.950175642967224,293.88500999807127,17.14307469499189,16.435019493103027,20.607445144653322,22.59615999221802,22.807327270507812,32,81.15613618092453,1.4859799146652222,0.7722224593162537,1.1613241163181774e-13,1403.1891524791718,0.008570216267061892,1392.5909996032715,0.000952582308594719,1377.880859375,0.009620624650092049,34.13219675135781,1.97839941605299,3.6737624630638104e-05,27.477163205189,0.8942743782743816,,factual,28,99.99698305130005
What language is spoken in Hungary?,35520,31,-2,1581.9169269202473,1004.9937332402835,0.6353012071227113,4.888283928481376,3.4553142522127134,0.43366289936537267,12232740.688050099,0.2376255688877552,0.09422218356384779,0.00023938624570983796,15,18.323193341493607,344.3902220734825,18.557753691475767,17.86398410797119,21.255675697326662,27.965976314544683,29.320707321166992,32,85.24290995665022,2.865185260772705,0.23794279992580414,1.07642082404161e-13,1596.9863533973694,0.009526054257766849,1581.3850164413452,0.0003362442552136034,1582.0199966430664,6.515495287085731e-05,35.11990929907163,19.114926589455514,1.568291887137405e-06,17.419048566457732,0.30348784831111003,,factual,29,101.62692713737488
What is the chemical symbol of oxygen?,36480,31,-2,1772.5041163348185,1221.725166551797,0.6892650658990163,3.7094571124407456,3.1869451737576875,0.5521747451013623,11654264.197088199,0.24129511550762409,0.09301069761803,0.001154406006399491,15,17.597342669963837,319.4699615429879,17.873722654863702,17.19227123260498,20.865235900878908,26.592485046386727,28.409257888793945,32,99.16815598861243,1.8558329343795776,0.5871719121932983,1.1190282960979056e-13,1754.462569952011,0.010178563884022824,1773.0880975723267,0.0003294667877644902,1778.0401229858398,0.0031232687134564725,29.85617130865586,12.943417618764881,6.083520229771045e-05,27.460013702628103,0.958041847207785,,factual,30,100.56753087043762
What is the chemical symbol of zinc?,36480,31,-2,1761.3068530863625,1131.6948434277974,0.6425313348691696,3.9477163612138124,3.244335873220833,0.5141108933772611,12246612.922956258,0.24109068847276682,0.09381033091047503,0.0005368564728915402,15,18.108908116817474,335.7075910898097,18.322324936803454,18.046931266784668,22.67046642303467,24.51273292541504,24.81682014465332,32,96.12900432457603,1.8784205913543701,0.5982496738433838,1.0905134986311226e-13,1751.1029541492462,0.005793368100076273,1760.6950998306274,0.0003473291747335535,1775.5693435668945,0.008097675005090501,36.96821124517342,9.015070888256469,0.007023448375433272,34.08806471188579,0.959577914411121,,factual,31,102.2694571018219
Author of 1984?,36480,31,-2,2496.9763759729026,895.6171511522397,0.3586806666535954,1.7864212517112001,1.8667815233060094,0.7790046726307522,11138141.824102085,0.2523495428797104,0.0922801053583369,0.0004897785802273403,15,16.81737533211708,305.32187017823696,17.4734618830453,16.714282989501953,21.37890682220459,29.482091598510745,30.19424819946289,32,142.90106864259135,4.0352325439453125,0.2607634663581848,1.141950400598531e-13,2493.133693933487,0.0015389340789891996,2498.677968978882,0.000681461395611423,2541.989326477051,0.01802698292914753,29.18944377810407,4.850560088321288,2.368559235705539e-05,27.46025201593627,0.9667239986156528,,factual,32,102.17662501335144
What is the chemical symbol of nickel?,36480,31,-2,1801.7624243512519,1285.9572413334888,0.7137218669639611,4.312728606803163,3.3331709273788412,0.493647016691428,14000617.170480426,0.2418232448223862,0.09596923429073159,0.000796547424305039,15,19.413106709718704,383.7888478750117,19.590529545548577,19.336397171020508,22.96065673828125,23.985769157409667,24.00044822692871,32,91.97109348994408,1.909438967704773,0.6924434900283813,1.0236097683127585e-13,1817.4244463443756,0.008692612178746626,1803.30491065979,0.0008560986108329819,1810.6922149658203,0.004956142105019051,32.82084688472974,11.659706836912065,8.179367428464272e-05,29.00916004513459,0.9295194415051118,,factual,33,102.07569789886475
What is the chemical symbol of potassium?,36480,31,-2,1693.0880629716366,1267.366047978669,0.7485529404502688,4.7291425569245025,3.6317209668770056,0.48687952919261895,13556310.302823665,0.23981643215198784,0.0954490848016167,3.735042698212871e-05,15,19.02578690648079,371.6093833010873,19.27717259613264,19.184592247009277,22.785821342468264,24.882085151672364,24.966468811035156,32,87.828650935626,1.9025627374649048,0.6833422183990479,1.0351952377519175e-13,1687.1176660060883,0.0035263357507047785,1694.989800453186,0.0011232360106606264,1706.7110061645508,0.008046210643647037,39.897078996289096,5.65593371037592,0.0002705844133733649,34.25826451713061,0.9208601709237589,,factual,34,98.78961706161499
What is the chemical symbol of lead?,36480,31,-2,1760.8067505615988,1239.9810383030604,0.7042118835059981,4.238680618825333,3.405434912420928,0.508285885324006,13141776.687656922,0.24108152787124607,0.09494818273939654,0.003984639810437457,15,18.596189439296722,360.24607148182355,18.980149406203935,17.49267292022705,24.404638099670414,27.66185152053833,28.068679809570312,32,92.77096364615345,2.4558448791503906,0.5127759575843811,1.0546456826203353e-13,1744.8067665100098,0.009086734842699788,1757.1983337402344,0.0020492974712946702,1746.7565536499023,0.007979408817699768,38.947385492776085,6.197648916790399,1.06220559270631e-06,31.92135730662076,0.8945099106985174,,factual,35,102.57475590705872
What is the chemical symbol of hydrogen?,36480,31,-2,1691.5714566698225,1256.6000983446029,0.7428596015792656,4.04919065361049,3.4049602240649257,0.5428338538918112,11586410.796647118,0.23978752360924088,0.09291651680835526,0.000248182016670565,15,17.556012749671936,317.6099450835285,17.82161454760843,17.324378967285156,21.484695053100587,24.710632724761965,24.810150146484375,32,94.91684673972078,2.096342086791992,0.5820249319076538,1.1205636965404741e-13,1695.0637102127075,0.0020645025246288843,1693.5648918151855,0.001178451632949334,1704.1810989379883,0.007454395271595694,40.81956421115016,10.491402762892365,8.194766116230935e-06,35.970662678462524,0.9349280709807382,,factual,36,102.76983189582825
What is the chemical symbol of sodium?,36480,31,-2,1604.0549279415359,1075.8353951916392,0.6706973535951447,3.8683686062976497,3.414941203083114,0.5497563275303773,9953282.296582531,0.2380738720062166,0.0904660240258371,0.0003018321673157753,15,16.26613688468933,272.8421682177229,16.517934744323302,15.550126552581787,20.1776388168335,24.49393697738648,25.890811920166016,32,97.10989616862983,1.9991734027862549,0.6222752928733826,1.2074732624506428e-13,1608.8126599788666,0.002966065534573828,1604.2224168777466,0.00010441596063399075,1613.1963729858398,0.005698960107329407,35.30083600143077,6.4577279138232635,0.010855554032045321,31.123765725116662,0.9361706773567604,,factual,37,101.68489408493042
What is the chemical symbol of iron?,36480,31,-2,1877.8730248613558,1218.0035057753669,0.648608020696869,3.4054205700011773,2.977456810983302,0.565648917194108,12008899.268031247,0.24315790469637127,0.09349417894160768,0.001914010858120174,15,17.849779039621353,329.1913176543653,18.143630222597828,17.058059692382812,22.110367965698245,26.341836490631106,27.17118263244629,32,103.50040216992342,1.5021991729736328,0.5646755695343018,1.1003253036128134e-13,1864.3264472484589,0.007213787851229769,1877.5831460952759,0.00015436547745358814,1885.5417251586914,0.004083716095715135,29.59370626242444,13.793262374357669,0.0003650082380086816,21.107320272414462,0.7349560242627795,,factual,38,103.32533001899719
What is the chemical symbol of tin?,36480,31,-2,1831.3200964453995,1182.3390316521977,0.6456211745544225,3.572238006825348,3.2771357754562067,0.5724422078191311,11980333.54345794,0.24234814032113547,0.09345576689946322,0.0004108493540235633,15,17.88114094734192,328.40826599391283,18.122038130241112,17.48880386352539,22.155575942993163,23.980270557403568,24.538414001464844,32,101.0548638781025,2.124971628189087,0.6393023133277893,1.1007893049014123e-13,1819.6998536586761,0.00634528218702906,1833.0051898956299,0.0009201523280944551,1844.9882507324219,0.007463552829214473,37.726533630560915,5.851711188717794,0.001858466970554928,31.738647073784723,0.9125499644917371,,factual,39,102.35379481315613
Go: remove duplicates.,33600,31,-2,1542.526017242859,1105.289357614652,0.7165450340930178,5.690052426341439,4.418620016941801,0.4712971609640099,13538834.006456448,0.23681214911514387,0.09675469937180138,0.0017640633697089355,15,19.788695514202118,402.9414882873943,20.073402508976756,18.818428993225098,24.602835273742677,27.40121801376343,27.87488555908203,32,76.84427274115438,4.2271857261657715,0.2266339659690857,9.934291026180118e-14,1544.9288487434387,0.0015577251039658243,1537.266492843628,0.003409682780347615,1483.339786529541,0.038369680674241506,21.859176604968713,10.773366794086593,2.2035143319457147e-05,18.50793674257717,0.9021693581940411,,coding,0,108.56410598754883
