prompt,n_dim,depth,final_index,sigma_max,sigma_2,spectral_gap,stable_rank,participation_ratio_topk,topk_mass_fraction,frobenius_sq_est,lambda_max,lambda_bulk_pred,conv_residual,n_iter_subspace,rand_mean,rand_mean_sq,rand_rms,rand_p50,rand_p90,rand_p99,rand_max,n_probes,leading_over_rms,entropy,top1_prob,anisotropy_identity_relerr,fd_lead_growth_eps_1e-4,fd_lead_relerr_eps_1e-4,fd_lead_growth_eps_1e-3,fd_lead_relerr_eps_1e-3,fd_lead_growth_eps_1e-2,fd_lead_relerr_eps_1e-2,chi_fisher_max,chi_fisher_2,fisher_conv_residual,chi_fisher_along_hidden_lead,lead_alignment,error,label,prompt_idx,wall_s
Symbol of the element chlorine?,31360,23,-2,845.899730445201,474.9043056215966,0.5614191475999781,3.687717287199766,3.024423849763061,0.5139160513584261,2638732.6593178418,0.2930609056804156,0.09635914852406523,0.0044319983218252335,15,8.957764327526093,84.14326082008424,9.172963578914082,8.19237232208252,11.42590856552124,14.358584079742434,14.749186515808105,32,92.21662368632761,1.2609341144561768,0.7511612176895142,2.1839237757440096e-13,845.4526960849762,0.0005284720447771875,849.9724864959717,0.004814703095634184,871.8609809875488,0.030690694899127374,869.925675022257,472.4600248901274,1.09589057727325e-05,261.51038524560596,0.2936631440308463,,factual,10,82.427481174469
Chemical symbol for zinc?,31360,23,-2,662.1653797446862,517.6298335255509,0.781722888812361,4.54004360279592,3.8066861625933326,0.5354368496224473,1990641.0934134845,0.28241371056882825,0.0902321484314995,0.0007132157070285479,15,7.901066407561302,63.47707568282795,7.967250195822142,7.735018968582153,9.506765937805175,10.131770181655884,10.261480331420898,32,83.11090570393141,0.6345533728599548,0.8483116030693054,2.513564717886117e-13,663.425475358963,0.0019029922928961507,665.9395694732666,0.005699769036604731,689.3660545349121,0.04107837048308645,504.49125533284194,228.61805215421313,1.345566002847795e-06,83.05638200417025,0.2576703612473668,,factual,11,82.22509813308716
Symbol of the element silver?,31360,23,-2,939.7707913566405,516.4132957041134,0.5495098384134981,2.950537458348194,2.855332748093435,0.6190355512256541,2605823.630474219,0.2976363481107911,0.09608632351434584,0.00030867955150294625,15,8.983227506279945,83.09386576767281,9.11558367674132,8.390557765960693,11.128353309631347,12.085714368820192,12.23255443572998,32,103.09496623396593,1.2868784666061401,0.6174052953720093,2.1940335931967904e-13,938.9620274305344,0.0008605970025293562,950.9474039077759,0.011892913308149244,1043.2429313659668,0.11010359223865125,1519.8312169944365,435.0316510713695,7.975078685448413e-07,147.18179484000092,0.013769304987297129,,factual,12,83.03755402565002
Define erosion in one sentence.,31360,23,-2,1105.297871239459,626.2092303289495,0.5665524621220255,3.415042867810386,2.8949708802532963,0.5421878419190376,4172101.127820193,0.3046900062764266,0.10631830130423438,0.00017441608948628464,15,11.233342871069908,133.0389390248786,11.534250691955616,10.65626335144043,13.898199462890625,19.84399412155152,21.46620750427246,32,95.82745344786342,0.43715494871139526,0.9414984583854675,1.7352193454533951e-13,1101.3217270374298,0.0035973508187168097,1060.6125593185425,0.040428298184277955,774.2299556732178,0.2995282305167095,411.3800195167345,120.21232149415323,0.0004977842589686615,121.92884928212447,0.2374164230317941,,factual,13,81.56380891799927
Chemical symbol for hydrogen?,31360,23,-2,640.0235911680523,501.67731971423746,0.7838419186996971,4.7118639604296995,3.8167834040052453,0.5190754512202986,1930121.7635337594,0.2809350016032367,0.08956098205088088,0.01161094778324562,15,7.732915878295898,61.547250112683656,7.845205549422122,7.48976993560791,9.270441627502441,10.729628915786744,10.812281608581543,32,81.58149421784302,0.6448436975479126,0.8518825769424438,2.548564907035304e-13,640.6170874834061,0.0009273038112088618,638.895571231842,0.0017624661837099677,614.4513130187988,0.03995521181115168,595.2265170953849,402.2182342066433,1.3734164039631855e-06,267.65888172401174,0.5773303647343797,,factual,14,81.79884123802185
Define magnetism in one sentence.,32256,23,-2,760.1654203073441,506.34661119649905,0.666100558733356,4.708366408642989,3.9784621336778714,0.5068756577769692,2720736.432787332,0.2884146116476254,0.09641203907704318,0.0032589635983589255,15,9.104942828416824,84.3482277029803,9.184129120552493,9.001544952392578,10.15673999786377,12.346627073287966,12.93592643737793,32,82.76946135329725,0.2415071725845337,0.9655133485794067,2.1785548396196486e-13,760.1547986268997,1.3972854013923713e-05,758.2023739814758,0.0025823936125305338,718.0729866027832,0.05537272885623022,69.57915360623772,58.10168521704514,0.0020309098639775805,17.870748757780824,0.2797478209617922,,factual,15,81.44322204589844
Author of Ulysses?,32256,23,-2,1010.3905073072458,525.4079042834975,0.5200047907058648,3.0802221480488345,2.6473915971477497,0.5619441883969327,3144564.8384446823,0.3007866163481408,0.09955927654256205,8.090023546566056e-05,15,9.625130012631416,97.48774920773445,9.87358846659787,9.331785202026367,12.253126049041748,14.384725923538209,14.420135498046875,32,102.3326534952588,1.7027074098587036,0.5804769396781921,2.0288247802304227e-13,1016.2284970283508,0.005777953849411784,1043.5411930084229,0.03280977548920732,1369.4194793701172,0.3553368420094383,1451.0825537681026,825.5573389582527,1.6258399366987539e-06,1155.9471415149349,0.8107383175934959,,factual,16,81.22131991386414
Define refraction in one sentence.,32256,23,-2,789.620356314458,517.4379224074667,0.655299623761728,4.4044640617974515,3.629956381234202,0.5035784453375084,2746184.695168807,0.2900674899272632,0.09661442981150144,0.00010919199114376482,15,9.098592072725296,85.1371743293901,9.226980780807452,8.762563705444336,10.961546516418458,13.289581327438357,13.808897018432617,32,85.577327521568,1.3032407760620117,0.6799380779266357,2.1646122946188696e-13,791.1285012960434,0.0019099621349994115,793.0963039398193,0.004402049158896096,791.376256942749,0.0022237276613366794,2900.720721748902,525.7670673280015,5.870532175170744e-05,1672.2950343202153,0.7517781245748709,,factual,17,81.03377270698547
Define respiration in one sentence.,32256,23,-2,887.8437891921067,729.0467620126216,0.8211430556675029,4.9346579534318336,4.2463504792160505,0.5541190051944818,3889826.017541255,0.2951650354106826,0.10418294864338214,5.6792335474385326e-05,15,10.751453667879105,120.59232445254386,10.981453658443579,10.282886505126953,13.419727134704592,16.50529235839844,16.794893264770508,32,80.8493863204866,0.21564705669879913,0.9601863026618958,1.822711835149557e-13,887.3943239450455,0.0005062436123703569,893.9591646194458,0.006887895710690063,914.2709732055664,0.029765578511854116,484.1423946238774,33.3076748781319,1.8904157811784155e-06,71.34410819474351,0.3442673700272717,,factual,18,81.54585289955139
"What colour is Saturn, briefly?",32256,23,-2,749.7281288191189,591.5241986755547,0.7889849345885571,5.450008750523798,4.125023805412317,0.48191547460578765,3063407.7745290245,0.2878135063437111,0.09899085118813561,0.00018012824333472576,15,9.578295350074768,94.97171920042858,9.745343462414683,8.950188636779785,11.702783870697022,14.159115772247315,14.240458488464355,32,76.93193489901645,0.35346081852912903,0.9540266990661621,2.0514839723142073e-13,747.1413910388947,0.003450234399366241,730.6410074234009,0.025458723852047123,612.7972602844238,0.1826406977024749,590.3252206615318,62.9505698105536,4.766713840734072e-06,88.92509312976976,0.2883445657213044,,factual,19,81.3782229423523
What is the capital of Latvia?,32256,23,-2,1276.2496773525977,567.8001513294665,0.4448973906949685,2.198520754399839,2.024987805562323,0.665970033069361,3580979.710856551,0.3109426572465178,0.1023845137338609,5.6565132843424545e-05,15,10.285916402935982,111.017476155027,10.536483101824205,9.759368896484375,13.120470809936524,15.44652168273926,15.852631568908691,32,121.12672369127766,0.6206534504890442,0.9026784300804138,1.8968878696262563e-13,1269.7844207286835,0.00506582429648523,1207.9955339431763,0.05348024341992791,760.9747886657715,0.40374144482111984,1014.1124088073773,463.6790155862794,1.7016025405191258e-06,559.2566466899971,0.6143548318472313,,factual,20,81.46247410774231
Hemisphere of Paraguay?,32256,23,-2,977.1165882043219,646.0064388524941,0.6611354741604375,3.716639889537347,3.861005037734383,0.6257893468672063,3548487.3078283784,0.2993306946862299,0.10218636105953963,6.083569680949551e-06,15,10.27768625319004,110.01014719210002,10.488572218948583,10.06088924407959,12.918476009368897,14.457560358047488,14.91002082824707,32,93.16011443759491,2.143726348876953,0.40691646933555603,1.9030753803589814e-13,975.6851941347122,0.0014649163537794809,962.537944316864,0.014920065899453768,767.7587985992432,0.21426080790402094,4380.674757941739,2164.3809492831133,9.119488824703485e-07,4040.491075334903,0.953164574849008,,factual,21,80.95341897010803
Define condensation in one sentence.,32256,23,-2,1503.108551617036,824.054228510336,0.5482333445736985,2.565283017653265,2.642538725278426,0.6788408642783288,5795834.522306661,0.31805611349752577,0.11285197130994443,0.0026977078578607453,15,13.185269743204117,179.68236986317774,13.404565261998531,12.59970235824585,17.130470752716068,18.011281700134276,18.024877548217773,32,112.13407687888122,0.15754561126232147,0.9799802303314209,1.4958067322356154e-13,1502.7327835559845,0.0002499939612792977,1473.1625318527222,0.01992272596154022,1084.5304489135742,0.2784749659318733,393.6783002889486,36.29121835396155,8.563113901555387e-07,229.15496989820895,0.7438211235574803,,factual,22,81.30904793739319
Largest city of Paraguay?,32256,23,-2,947.5014270744039,441.4587985719847,0.46591887458689607,2.8068719181037043,2.42850890243989,0.5821533655099679,2519894.3980733613,0.2979925410044598,0.09474496090547986,8.771576373101213e-05,15,8.612409085035324,78.12172613074657,8.838649564879614,8.212734699249268,11.446747398376468,14.34431754112244,15.151772499084473,32,107.19979563837387,1.2973088026046753,0.7202573418617249,2.263488496677636e-13,951.5779465436935,0.0043023887382172355,984.394371509552,0.038937085877603674,1368.2477951049805,0.4440588225072261,1055.4023671642885,363.00480461892454,9.429205326754443e-05,167.26599543817088,0.02746189004937214,,factual,23,80.84162497520447
Who wrote Don Quixote?,32256,23,-2,995.323162446846,724.7889915005659,0.7281946395367561,3.286038461825194,2.9210334787889476,0.6018253131038707,3255373.80055973,0.30013336829589804,0.10031213727134639,0.0016735007138286959,15,9.737846106290817,100.92304689235273,10.04604633138593,9.409870624542236,11.893979930877688,18.078700389862064,18.584623336791992,32,99.07610711859363,1.3449503183364868,0.693503737449646,1.9883462887679287e-13,994.5965558290482,0.0007300208065203876,1003.9730072021484,0.008690488759488038,1101.783847808838,0.10696092422914669,1927.7717129468735,411.31202477961796,4.2176256742285795e-05,1131.6565257396019,0.7356560404399036,,factual,24,80.51624178886414
Define natural selection in one sentence.,32256,23,-2,845.9892734742415,423.8640570425895,0.5010276966064803,3.3693162198311564,2.9655418215788925,0.5503834374055198,2411412.3773115263,0.293065507844234,0.09378834415333327,0.0004478310470790521,15,8.429917797446251,74.758568245025,8.646303733100348,8.128386497497559,10.637234783172609,14.199974040985111,15.357768058776855,32,97.84403828372024,0.22504112124443054,0.9657871723175049,2.3123416914067295e-13,846.9919115304947,0.0011851663935828034,842.3131704330444,0.004345330557325296,789.1422748565674,0.06719588581096224,376.92277275766793,43.99940507656985,1.252266378527573e-06,155.57212427550894,0.6181469857550694,,factual,25,80.5269889831543
What language is spoken in Bulgaria?,32256,23,-2,749.7621112071319,478.4316090861287,0.6381112114559159,3.691220952669319,3.0162253913269037,0.5250533908317468,2074994.8446217037,0.28781547700692955,0.09052195381941659,0.004352581087124961,15,7.827891379594803,64.32895723653596,8.020533475806703,7.167936563491821,9.223336601257325,13.36103723526001,13.621980667114258,32,93.48032939063664,1.2102031707763672,0.7076573371887207,2.4937132859828306e-13,746.0417598485947,0.004962042363740336,712.1270895004272,0.05019595034765283,472.88570404052734,0.3692856747866702,991.74564506821,615.9798174005703,1.9068422935205793e-05,634.7702159640519,0.7025725476193526,,factual,26,80.83536171913147
What currency does Paraguay use?,32256,23,-2,744.5923671206618,412.9255740015316,0.5545659507608356,3.0738336805197295,2.672545355731305,0.5698512164317691,1704188.0857387397,0.28751464827854667,0.08624217408268973,0.00014391319734909083,15,7.172579124569893,52.83321198346787,7.268645814969104,6.925487518310547,8.816266441345217,9.897268409729005,10.047201156616211,32,102.43893925704019,1.2557828426361084,0.725516676902771,2.749180194848414e-13,740.0676608085632,0.006076756238578743,703.6310434341431,0.055011742659834294,445.5859184265137,0.4015706605352476,1116.3300242658681,304.4225388823938,3.650649464794937e-06,328.9934282272727,0.3748891669095087,,factual,27,80.19745302200317
Define plate tectonics.,32256,23,-2,796.5326256551268,547.3748740057675,0.6871970543021582,3.7607028112545393,2.9072607105834156,0.5128848224133044,2386031.3898333116,0.29044643868633474,0.09355831926004445,0.008345842441134075,15,8.4753997027874,73.9717072740982,8.600680628537383,8.241021156311035,10.444703578948975,12.354877939224245,12.857234001159668,32,92.61274311385414,0.1590125411748886,0.9823219180107117,2.3243377063679146e-13,799.347385764122,0.003533766249285921,823.0161666870117,0.03324853267636446,1112.1779441833496,0.3962741868465369,147.10725790255995,39.906184870458844,0.0016031381615682111,35.64898239777858,0.10658986799995601,,factual,28,81.36760807037354
Who wrote Ulysses?,32256,23,-2,1249.6801194900374,678.5154747071051,0.5429513234026556,2.5028713485491805,2.592683868429985,0.6872249245028714,3908735.1888023913,0.3100279518756199,0.10428837058857617,0.00021270632176685825,15,10.800093904137611,121.17854627983604,11.00811274832503,10.490042209625244,14.471336364746096,15.47350531578064,15.565064430236816,32,113.52355740361331,1.6234560012817383,0.5715072154998779,1.8165055635809008e-13,1252.4500489234924,0.002216510761638207,1264.5916938781738,0.01193231304201383,1412.6646995544434,0.13042103937039157,2197.5703831442493,855.5742565758322,8.43224162912427e-07,1345.813608324786,0.7418045101251944,,factual,29,81.60126113891602
What is the chemical symbol of carbon?,33152,23,-2,828.3677254469319,492.9126651722253,0.5950408858653708,2.4481625069206454,2.7197298640287357,0.7299349426353261,1679912.1919258689,0.29215031168064987,0.0853346469061644,0.0013813245255038294,15,6.9056925773620605,50.673027024790926,7.118498930588592,6.3680033683776855,8.678216552734375,12.70040510177613,14.412078857421875,32,116.36831493888025,0.09661047160625458,0.9871495366096497,2.8101037732429896e-13,821.3707804679871,0.008446665368535148,783.5823893547058,0.05406455939367128,504.95872497558594,0.3904171909846628,278.37739365485044,62.25705272533791,0.002751156490672789,178.89454176815525,0.7635260192312662,,factual,30,93.2962691783905
Define osmosis in one sentence.,33152,23,-2,1911.3661126870609,1261.777232444364,0.6601441890536166,2.55888584381952,2.5408783101268675,0.6896310452647142,9348429.897303252,0.3285031959835381,0.12264914426353378,0.0032855415892812764,15,16.360708624124527,281.98690568602956,16.792465741695874,15.782670497894287,20.82087059020996,23.54548725128174,23.98363494873047,32,113.82283829473621,1.174532175064087,0.7745751738548279,1.1906036218337992e-13,1920.2406704425812,0.004643044415517105,1981.1413288116455,0.03650541655072681,1975.4812240600586,0.0335441289596071,4110.781006024184,848.0700511832587,2.600015816805777e-06,1886.1377875317298,0.589072040059104,,factual,31,93.02814197540283
What is the chemical symbol of silver?,33152,23,-2,896.2784940522167,493.5897733036519,0.5507102720629321,2.672819271015913,2.5363870482793622,0.6341154067571887,2147116.1839521066,0.29557613843197134,0.09066908400725682,1.4278961105033388e-05,15,7.794590786099434,64.76581153330437,8.047720890618931,7.2800092697143555,10.902324676513674,13.176704826354984,13.736785888671875,32,111.37047447767223,0.1783132702112198,0.9680620431900024,2.484296544426731e-13,889.2541378736496,0.007837247267653271,847.5086092948914,0.054413762107388026,537.2773170471191,0.4005464589270642,1109.1956483854085,62.13776016779073,1.272753806356387e-06,764.9179887686059,0.8285304957144183,,factual,32,91.58540081977844
What is the chemical symbol of tin?,33152,23,-2,842.8521179155053,481.3098476910825,0.5710489864834539,2.7809559941165207,2.6632612256285326,0.6303956983492922,1975590.2835621103,0.292903979088068,0.08885911877817673,0.0002712958963189139,15,7.558815360069275,59.591888379648594,7.719578251410409,7.018019437789917,9.693287658691407,11.498066558837891,11.516383171081543,32,109.1837002573816,0.12827472388744354,0.9801685810089111,2.5924353266952774e-13,837.7570658922195,0.006045013015909118,798.6928224563599,0.052392696797580254,517.8573131561279,0.3855893552989295,398.9406617587531,45.32952729999245,9.951843819411034e-07,225.3881719946694,0.7416478677616966,,factual,33,93.78384518623352
What is the chemical symbol of hydrogen?,33152,23,-2,777.3093551804774,523.2906289016578,0.6732076816188046,3.295517319918733,3.0199655805547536,0.5948853949388768,1991183.9716623824,0.28938427876722433,0.08903003597384763,7.22391297627199e-05,15,7.549230292439461,60.062257832480164,7.749984376273295,7.158773899078369,9.31782445907593,13.020973176956181,14.10351848602295,32,100.2981835111981,0.11379176378250122,0.9839207530021667,2.5820951460381225e-13,770.8796113729477,0.008271795218567527,738.7815713882446,0.04956557326302504,495.97249031066895,0.36193680546207585,395.0991262094048,37.41261201442405,1.069789028844437e-06,76.02350047655636,0.3697493532588768,,factual,34,93.14345097541809
What is the chemical symbol of zinc?,33152,23,-2,951.2525787713305,495.7131769890128,0.5211162503541299,2.5214029577097334,2.346371346027522,0.638188219945574,2281570.811352942,0.29816433130875425,0.0919894867487075,0.0025887116572797784,15,8.109696611762047,68.82151337333923,8.29587327370297,7.853335857391357,10.432106971740723,11.976549282073975,12.042685508728027,32,114.66575577842838,0.11703570187091827,0.9816926717758179,2.4113490504094776e-13,943.7194466590881,0.00791917129094398,897.3377346992493,0.056677737622240536,557.606315612793,0.41381886571806586,520.9422782211545,45.48050959175534,1.9355728705597365e-06,401.8355807671305,0.8746468639541827,,factual,35,90.36630201339722
What is the chemical symbol of neon?,33152,23,-2,894.5250497887463,511.9710297646527,0.5723383933021895,3.354673857588605,2.7120309889855316,0.5285579699300557,2684326.3710418814,0.29549099594748984,0.09552352266980167,0.0001324211755635212,15,8.879001468420029,80.9702693967749,8.998348148231146,8.527575016021729,10.47923583984375,12.42766923904419,12.69765567779541,32,99.4099178041348,0.24346676468849182,0.9493315815925598,2.2216621176894143e-13,888.3850276470184,0.0068640024593809796,848.915159702301,0.050987828789385584,546.7967510223389,0.3887295261865809,1372.143815048684,46.454225033135025,2.1559671293743956e-06,707.1893682501268,0.7145419720864882,,factual,36,92.96452808380127
What language is spoken in Paraguay?,33152,23,-2,785.8367892633745,439.48576462827,0.5592583226349499,3.4714816150184453,2.6318627672287316,0.4999299496167041,2143776.879715869,0.2898586575486921,0.09063524788786109,2.34904313350505e-05,15,7.770066395401955,64.66508445088891,8.041460343177034,7.297908544540405,11.36463327407837,12.364064493179322,12.563307762145996,32,97.72314427068441,1.6547603607177734,0.471086323261261,2.4875881647127283e-13,780.1630347967148,0.0072200163496775925,745.2337145805359,0.0516685846699783,485.65616607666016,0.381988508667425,2050.5820290833944,965.3065645230711,0.00011756976557063054,853.3417310720952,0.5594986668147337,,factual,37,91.54541301727295
What is the chemical symbol of helium?,33152,23,-2,928.7140806173829,500.41821296652284,0.5388291438780151,3.9114961972856572,2.49650653048678,0.4280906222815713,3373703.9731163867,0.2971217791438922,0.10049268423813408,0.004652787379743923,15,9.612519562244415,101.76471926630028,10.087850081474262,8.855169773101807,13.124956035614018,19.29380912780762,19.899301528930664,32,92.06263704521335,0.3387265205383301,0.9193880558013916,1.9809113882989377e-13,921.1529791355133,0.008141473936567445,878.0702352523804,0.054531148414736975,550.8347034454346,0.40688451382232127,2366.051357282344,76.11193261605295,0.00029548104643128015,1572.7325728763317,0.8138261088256302,,factual,38,93.44824171066284
Who wrote 1984?,33152,23,-2,1122.0805475675777,764.1169820793659,0.6809822910982655,2.3544296417487693,2.8371986389919153,0.8068058983912585,2964379.3805936235,0.3053452118600796,0.09768086799434472,0.00998819110216267,15,9.210503682494164,89.41781432775167,9.456099318839225,8.788656234741211,11.71759204864502,14.326761293411256,14.548030853271484,32,118.66209413980637,2.352325916290283,0.2425793707370758,2.114729538687902e-13,1124.2412775754929,0.0019256460800422444,1129.6180486679077,0.006717433179524988,1177.6363372802734,0.04951140970505937,2141.4956866301077,616.6532272732074,0.0012268135741741078,1199.8449742194084,0.6731134814801776,,factual,39,95.75990986824036
Java: sort numbers.,30464,23,-2,599.7391121242105,590.8058101908337,0.9851046867666559,5.048591222502578,3.7597980859665876,0.5631792667378216,1815912.644232864,0.27810846728396493,0.08886516947824555,0.001002950426971971,15,7.551482245326042,59.60847702970273,7.72065262977831,7.236387491226196,9.250780391693116,12.015392627716068,12.95348072052002,32,77.67984662474753,1.780188798904419,0.42443975806236267,2.590951785215736e-13,600.0972539186478,0.0005971626448853766,604.9445271492004,0.008679465653912338,628.6826133728027,0.048260152895610725,1075.751646913081,421.4245124520078,1.5588358384688977e-06,515.1448626824099,0.5233139748712186,,coding,0,84.3607668876648
Python: count vowels.,30464,23,-2,569.0366323392312,480.2407120294805,0.843953947314914,4.7692432418949595,4.317634078736605,0.5894354471480896,1544293.785953461,0.27582368748972,0.0853429636902657,8.297392559772465e-06,15,7.0422542989254,50.69241681832527,7.119860730261883,6.707167148590088,8.376614141464234,9.749814395904542,9.898255348205566,32,79.9224386399228,1.5738575458526611,0.3922539949417114,2.81067006367608e-13,569.27140802145,0.0004125844785311613,571.4127421379089,0.004175671061650001,618.2994842529297,0.0865723735766985,924.4568106257275,504.12155070162123,1.9251269525835463e-06,223.42914378519447,0.2359176919854486,,coding,1,84.65305590629578
